text,label,label_id,dialect,sarcasm,text_clean
#اليمنية|   #أوباما يتوقع إرسال #بشر إلى #المريخ بحلول العقد الثالث من القرنhttps://t.co/ht8xCRLsQT,negative,1,4,0,اليمنيه اوباما يتوقع ارسال بشر الا المريخ بحلول العقد الثالث من القرن
RT @newshunter1: #فيديو | مناظرة #هيلاري_كلينتون و دونالد #ترامب الثانية يتبادلان فيها الإتهامات بشأن السياسة الخارجية#أمريكا https://t.c…,negative,1,0,0,فيديو مناظره هيلاري كلينتون و دونالد ترامب الثانيه يتبادلان فيها الاتهامات بشان السياسه الخارجيهامريكا
RT @Eyaaaad: جماعة في الهند تناصر دونالد ترامب واحتفلت بعيد ميلاده الـ 70 قبل اشهر وقدموا له الكعك متمنين له الفوز في الإنتخابات https://t.…,neutral,2,4,0,جماعه في الهند تناصر دونالد ترامب واحتفلت بعيد ميلاده الـ قبل اشهر وقدموا له الكعك متمنين له الفوز في الانتخابات
اهداف مباراة المشوقة و الممتعة بين  سامبدوريا و ساسولو 2/3 .egk https://t.co/00VX20ADFa #فيروز,negative,1,4,0,اهداف مباراه المشوقه و الممتعه بين سامبدوريا و ساسولو فيروز
كونوا على يقين أن هناك شيء ينتظركم بعد الصبر ليبهركم فينسيكم مرارة الألم و الحزن و التضحيات,neutral,2,4,0,كونوا علا يقين ان هناك شيء ينتظركم بعد الصبر ليبهركم فينسيكم مراره الالم و الحزن و التضحيات
بقي في الأحياء الشرقية لمدينة حلب 2200 مسلح  مع عائلاتهم,negative,1,4,0,بقي في الاحياء الشرقيه لمدينه حلب مسلح مع عائلاتهم
Gucci _ Gucci هو من أطلق ماركة غوتشي وذلك عام 1906 حيث بدأ بشركة صغيرة تصنّع الجلديات ليطلق… https://t.co/QAI4cAMeis,negative,1,4,0,هو من اطلق ماركه غوتشي وذلك عام حيث بدا بشركه صغيره تصنع الجلديات ليطلق
"RT @Arakan_news: أمنيتنا 100 ألف متابع لهذا الحساب حتى نهاية شهر رمضان القادم 1438هـساهموا معنا أحبتي الكرام بنشر الحساب@Arakan_news""أ…",negative,1,4,0,امنيتنا الف متابع لهذا الحساب حتا نهايه شهر رمضان القادم هـساهموا معنا احبتي الكرام بنشر الحساب ا
RT @AlJarasMagazine: #روبيرت_دنيرو: #ترامب كلب صوتوا لـ #هيلاري_كلنتون - بالفيديو @realDonaldTrump @HillaryCli... https://t.co/fuzvVHyBaT h…,positive,0,4,1,روبيرت دنيرو ترامب كلب صوتوا لـ هيلاري كلنتون بالفيديو
المعتصمون داخل مسجد الفتح يستخدمون طفايات الحريق ويتهمون الجيش بإطلاق قنابل الغاز عليهم #السادة_المحترمون …,positive,0,4,0,المعتصمون داخل مسجد الفتح يستخدمون طفايات الحريق ويتهمون الجيش باطلاق قنابل الغاز عليهم الساده المحترمون
فيديو: داعش تمثل تنحر الضحايا بإستديو تلفزيوني . - https://t.co/jtqHFjZHuI https://t.co/zEiLbD8odP,negative,1,4,0,فيديو داعش تمثل تنحر الضحايا باستديو تلفزيوني
المادة 139: 16 معترض وبعد نقاش 8 دقائق يعاد التصويت على النص يعترض 4 فقط لمنع تأجيل 48 ساعة بحسب اللائحة! #سلق_الدستور,positive,0,4,1,الماده معترض وبعد نقاش دقائق يعاد التصويت علا النص يعترض فقط لمنع تاجيل ساعه بحسب اللائحه سلق الدستور
@ubereygpt #uber #اوبر مش قادر استخدم اوبر بيقولي لا يمكنك طلب اوبر وانت بالرحلة مع ان اخر طلب كان أمس,negative,1,0,0,اوبر مش قادر استخدم اوبر بيقولي لا يمكنك طلب اوبر وانت بالرحله مع ان اخر طلب كان امس
الانقلاب يقتل السوريين في البحر قبل ان يدخل على الفلسطينيين من الجو المصريون ذاقوا كل الاصناف,positive,0,4,0,الانقلاب يقتل السوريين في البحر قبل ان يدخل علا الفلسطينيين من الجو المصريون ذاقوا كل الاصناف
بعد الانفاق في معسكر اعداد وملابس وكتيب المشاركة في العاب الفرانكفون وقبل 24 ساعة من السفر الغى طاهر ابو زيد,negative,1,4,0,بعد الانفاق في معسكر اعداد وملابس وكتيب المشاركه في العاب الفرانكفون وقبل ساعه من السفر الغا طاهر ابو زيد
"#غوتشي ""فلورا"" النسائيمع نغمات عطرية أكثر عمقاً وجاذبيةاحصلي عليه من #نقطة_الأناقة الآن في #أملج https://t.co/bM0GjfImCN",neutral,2,4,0,غوتشي فلورا النسائيمع نغمات عطريه اكثر عمقا وجاذبيهاحصلي عليه من نقطه الاناقه الان في املج
#حازم_عبد_العظيم العرص يكشف لماذا تحول من صفوف #الثوار لصفوف #الانقلاب,positive,0,4,1,حازم عبد العظيم العرص يكشف لماذا تحول من صفوف الثوار لصفوف الانقلاب
اليوم العالمي للفتاة .. سورية من سلطة العظيمات إلى حكم الغلمان https://t.co/jdThqyikZu,positive,0,4,0,اليوم العالمي للفتاه سوريه من سلطه العظيمات الا حكم الغلمان
وأن يسهر على محاسبة قانونية ناجزة وعلنية لمن ارتكبوا العنف واعتدوا على كنيسة دهشور وأن لا ينتهي الحال إلى اللا عقاب واللا عدالة كأحداث سابقة,positive,0,4,1,وان يسهر علا محاسبه قانونيه ناجزه وعلنيه لمن ارتكبوا العنف واعتدوا علا كنيسه دهشور وان لا ينتهي الحال الا اللا عقاب واللا عداله كاحداث سابقه
#الحمدلله_علي #كل_حال,neutral,2,4,0,الحمدلله علي كل حال
رئيس الحزب شايف ان اليمين المتطرف ممكن ينفر الناس من الحزب و ممكن يقلل سلطته ، و شبه كل الأحزاب ممثلينها بيدعوا للانفصال من الاتحاد الاوروبي,negative,1,4,0,رئيس الحزب شايف ان اليمين المتطرف ممكن ينفر الناس من الحزب و ممكن يقلل سلطته ، و شبه كل الاحزاب ممثلينها بيدعوا للانفصال من الاتحاد الاوروبي
RT @H_alsheikh: اللهم كن لإخواننا في سوريا،ستمائة ألف قتيل،وقيل مليون،بالإضافة ل ه مليون مهجر،لله كم جرت الثورات على المسلمين من فساد،دفعه…,neutral,2,0,0,اللهم كن لاخواننا في سوريا،ستمائه الف قتيل،وقيل مليون،بالاضافه ل ه مليون مهجر،لله كم جرت الثورات علا المسلمين من فساد،دفعه
صور إطلالات الفنانات في #مهرجان_القاهرة_السينمائي الدولي 38 https://t.co/3kirTSpEAL,negative,1,4,0,صور اطلالات الفنانات في مهرجان القاهره السينمائي الدولي
RT @sayed539842: @hidden_politics @20fourMedia يدفعون مليارات لتدمير اقتصاد #مصروايضا يدفعون مليارات لتمويل وتدربب الارهاب ويصدره لنا لعن…,positive,0,4,1,يدفعون مليارات لتدمير اقتصاد مصروايضا يدفعون مليارات لتمويل وتدربب الارهاب ويصدره لنا لعن
"صورة مرسى على المسجد الأقصى و أغنية السيسى على التلفزيون الإسرائيلى شتان الفارق""",positive,0,4,1,صوره مرسا علا المسجد الاقصا و اغنيه السيسا علا التلفزيون الاسرائيلا شتان الفارق
وكيل رمضان صبحي يصف اللاعب بالاستثنائي ويوضح الفرق بينه وبين صلاح.. - https://t.co/ditGKFvsIv,negative,1,4,0,وكيل رمضان صبحي يصف اللاعب بالاستثنائي ويوضح الفرق بينه وبين صلاح
أعجبني فيديو @YouTube من @ashrafomar7 https://t.co/KhRUY57A6s ميريام فارس تتألق بإطلالة جديدة,negative,1,4,0,اعجبني فيديو من ميريام فارس تتالق باطلاله جديده
#بنغازي ياريتني متت ياريتني كنت معاهمياريت نتوسد قبرينفتك من الحياة بدري بدري ياريت في #التفجير  اطرطشن  اشلائي وانتهى التفكير 1/2,positive,0,3,0,بنغازي ياريتني متت ياريتني كنت معاهمياريت نتوسد قبرينفتك من الحياه بدري بدري ياريت في التفجير اطرطشن اشلائي وانتها التفكير
كيف لمرشدٍ تفوَّه للغنمِ بماءٍ تعلو على المرسي هل القائد يدلدل القدم دون أن يمتطي الكرسي تباً للصمت هلال الفشل ودمت أبيّ يا مصري,positive,0,4,0,كيف لمرشد تفوه للغنم بماء تعلو علا المرسي هل القائد يدلدل القدم دون ان يمتطي الكرسي تبا للصمت هلال الفشل ودمت ابي يا مصري
#سباق_الأخبار  الطفلة الحلبية #بانة تتفوق على #كاسترو وحفتر وعباس حتى الآن https://t.co/hEFTCuTDVI,negative,1,4,0,سباق الاخبار الطفله الحلبيه بانه تتفوق علا كاسترو وحفتر وعباس حتا الان
